Time,Pitch,Yaw,Roll,Latitude,Longitude,GpsCnt,StraightDistance,IntegralDistance,Elevator,Rudder,Trim,Airspeed,Cadence,Ultsonic,Atmopress,Selector,Cadencevolt,Ultsonicvolt,servovolt
283417,3,244,7,35.2941841878305,136.25441419309328,1863,1.7268480062484741,426.20930064469576,-6.0,0.0,-2,0.52,0.0,156.15,674.57,0,6.6,4.09,0.0
283765,0,251,5,35.2941841878305,136.25441419309328,1863,1.7268480062484741,426.20930064469576,-6.0,0.0,-2,0.52,0.0,156.15,674.57,0,6.6,4.09,0.0
284000,1,255,2,35.2941841878305,136.25441419309328,1863,1.7268480062484741,426.20930064469576,-6.0,0.0,-2,0.48,0.0,156.15,674.57,0,6.6,4.09,0.0
284348,0,254,4,35.29418673940363,136.25441288978132,1864,2.033658981323242,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
284641,0,256,3,35.29418673940363,136.25441288978132,1864,2.033658981323242,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
284931,2,249,4,35.29418673940363,136.25441288978132,1864,2.033658981323242,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
285224,1,250,5,35.29418873191969,136.25441084361643,1865,2.3127553462982178,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,0.0,4.09,0.0
285514,-1,259,4,35.29418873191969,136.25441084361643,1865,2.3127553462982178,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,0.0,4.09,0.0
285865,-1,260,2,35.29418873191969,136.25441084361643,1865,2.3127553462982178,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
286159,0,255,4,35.29419171287615,136.25440856416293,1866,2.7012338638305664,426.20930064469576,-6.0,0.0,-2,0.85,0.0,155.65,674.57,0,6.6,4.09,0.0
286448,2,250,4,35.29419171287615,136.25440856416293,1866,2.7012338638305664,426.20930064469576,-6.0,0.0,-2,0.85,0.0,155.65,674.57,0,6.6,4.09,0.0
286742,1,253,3,35.29419171287615,136.25440856416293,1866,2.7012338638305664,426.20930064469576,-6.0,0.0,-2,0.85,0.0,155.65,674.57,0,6.6,4.09,0.0
287031,0,257,2,35.29419171287615,136.25440856416293,1866,2.7012338638305664,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
287325,-1,259,2,35.294196085434365,136.25440476940068,1867,3.2912142276763916,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
