time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],
03203072,0073,0161,3199,1019,32,0000,369,101,090,11,+,1,0,-024,+010,3131,0780,0021,0750,3348,101341,5828,
03203572,0073,0181,3199,1019,32,0000,369,101,090,11,+,1,0,-034,+007,3126,0778,0019,0750,3349,101339,5826,
03204072,0073,0175,3199,1019,32,0000,367,101,090,11,+,1,0,-026,+022,3126,0780,0019,0750,3350,101342,5825,
03204572,0073,0171,3199,1019,32,0000,369,101,090,11,+,1,0,-028,+003,3126,0777,0024,0750,3349,101342,5822,
03205072,0073,0165,3199,1019,32,0000,369,101,090,11,+,1,0,-028,+003,3126,0779,0017,0750,3348,101342,5821,
03205572,0073,0165,3199,1019,32,0000,369,101,090,11,+,1,0,-028,+004,3121,0780,0015,0750,3348,101344,5820,
03206072,0073,0149,3199,1019,32,0000,369,101,090,11,+,1,0,-021,+008,3135,0781,0017,0750,3350,101342,5818,
03206572,0073,0148,3199,1019,32,0000,369,101,090,11,+,1,0,-029,+003,3131,0780,0020,0750,3350,101342,5819,
03207072,0073,0146,3199,1019,32,0000,369,101,090,11,+,1,0,-032,+002,3121,0778,0016,0750,3351,101345,5814,
03207572,0071,0152,3199,1019,32,0000,369,101,090,11,+,1,0,-036,+005,3135,0780,0023,0750,3352,101343,5814,
03208072,0075,0147,3199,1019,32,0000,369,101,090,11,+,1,0,-020,+004,3131,0780,0022,0750,3352,101340,5811,
03208572,0069,0186,3199,1019,32,0000,369,101,090,11,+,1,0,-019,+006,3117,0771,0019,0750,3352,101341,5810,
03209072,0073,0156,3199,1019,32,0000,369,101,090,11,+,1,0,-032,+029,3131,0780,0019,0750,3353,101341,5809,
03209572,0073,0157,3199,1019,32,0000,369,101,090,11,+,1,0,-049,+008,3126,0781,0017,0750,3354,101341,5808,
03210072,0073,0163,3199,1019,32,0000,367,101,090,11,+,1,0,-032,+000,3131,0775,0020,0750,3354,101341,5807,
03210572,0073,0154,3199,1019,32,0000,371,101,090,11,+,1,0,-026,+000,3131,0780,0022,0750,3353,101340,5808,
03211072,0069,0164,3199,1019,32,0000,369,101,090,11,+,1,0,-032,+000,3126,0780,0022,0750,3354,101339,5807,
03211572,0069,0151,3195,1019,32,0000,369,101,090,11,+,1,0,-033,+000,3126,0780,0015,0750,3354,101343,5804,
03212072,0069,0166,3195,1019,32,0000,369,101,090,11,+,1,0,-021,+000,3131,0780,0020,0750,3353,101341,5807,
03212572,0069,0168,3199,1019,32,0000,369,101,090,11,+,1,0,-030,-001,3131,0780,0018,0750,3353,101339,5808,
03213072,0069,0165,3195,1019,32,0000,369,101,090,11,+,1,0,-023,+002,3131,0780,0025,0750,3352,101341,5805,
03213572,0069,0149,3199,1019,32,0000,369,101,090,11,+,1,0,-019,-006,3131,0780,0025,0750,3351,101343,5806,
03214072,0069,0165,3195,1019,32,0000,369,101,090,11,+,1,0,-035,-007,3135,0780,0016,0750,3351,101340,5805,
03214572,0069,0180,3199,1019,32,0000,369,101,090,11,+,1,0,-025,-005,3135,0781,0016,0750,3350,101341,5807,
03215072,0069,0201,3199,1019,32,0000,369,101,090,11,+,1,0,-036,-003,3135,0780,0019,0750,3351,101340,5812,
03215572,0069,0186,3199,1019,32,0000,369,101,090,11,+,1,0,-028,-013,3126,0780,0019,0750,3351,101340,5810,
03216072,0069,0153,3199,1019,32,0000,369,101,090,11,+,1,0,-022,+032,3140,0781,0020,0750,3349,101340,5808,
03216572,0069,0150,3199,1019,32,0000,369,101,090,11,+,1,0,-028,-008,3140,0780,0015,0750,3349,101343,5810,
03217072,0069,0169,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-010,3135,0780,0016,0750,3349,101340,5813,
03217572,0069,0175,3199,1019,32,0000,369,101,090,11,+,1,0,-025,-002,3126,0780,0019,0750,3349,101341,5813,
03218072,0069,0157,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-004,3135,0781,0019,0750,3351,101344,5811,
03218572,0071,0146,3199,1019,32,0000,369,101,090,11,+,1,0,-036,-003,3131,0780,0018,0750,3350,101343,5810,
03219072,0073,0154,3199,1019,32,0000,369,101,090,11,+,1,0,-024,-006,3131,0780,0025,0750,3350,101343,5807,
03219572,0071,0156,3195,1019,32,0000,369,101,090,11,+,1,0,-019,+004,3135,0780,0014,0750,3350,101341,5806,
03220072,0069,0157,3195,1019,32,0000,367,101,090,11,+,1,0,-015,-015,3126,0780,0016,0750,3350,101342,5805,
03220572,0069,0135,3195,1019,32,0000,369,101,090,11,+,1,0,-028,-023,3135,0780,0022,0750,3350,101341,5805,
03221072,0069,0158,3195,1019,32,0000,369,101,090,11,+,1,0,-034,-019,3131,0780,0022,0750,3351,101340,5805,
03221572,0069,0146,3199,1019,32,0000,369,101,090,11,+,1,0,-021,-014,3131,0780,0023,0750,3352,101344,5804,
03222072,0069,0140,3199,1019,32,0000,369,101,090,11,+,1,0,-025,-011,3135,0780,0016,0750,3351,101345,5804,
03222572,0069,0176,3195,1019,32,0000,369,101,090,11,+,1,0,-039,-013,3135,0781,0017,0750,3351,101341,5803,
03223072,0069,0164,3195,1019,32,0000,369,101,090,11,+,1,0,-012,-006,3135,0780,0017,0750,3351,101342,5803,
03223572,0069,0180,3199,1019,32,0000,369,101,090,11,+,1,0,-023,-011,3131,0780,0020,0750,3351,101344,5803,
03224072,0069,0176,3199,1019,32,0000,367,101,090,11,+,1,0,-032,-010,3135,0775,0021,0750,3351,101344,5803,
03224572,0069,0158,3195,1019,32,0000,369,101,090,11,+,1,0,-040,-003,3135,0780,0016,0750,3350,101342,5803,
03225072,0069,0169,3195,1019,32,0000,369,101,090,11,+,1,0,-032,-014,3135,0780,0020,0750,3349,101343,5805,
03225572,0069,0165,3195,1019,32,0000,369,101,090,11,+,1,0,-028,-008,3121,0779,0020,0750,3349,101342,5806,
03226072,0069,0163,3199,1019,32,0000,369,101,090,11,+,1,0,-031,-008,3131,0780,0020,0750,3348,101341,5809,
03226572,0069,0162,3199,1019,32,0000,369,101,090,11,+,1,0,-031,-010,3126,0780,0018,0750,3350,101337,5808,
03227072,0069,0187,3195,1019,32,0000,367,101,090,11,+,1,0,-037,-009,3126,0780,0023,0750,3350,101342,5808,
03227572,0069,0174,3199,1019,32,0000,369,101,090,11,+,1,0,-025,-004,3145,0774,0016,0750,3351,101341,5811,
03228072,0069,0163,3199,1019,32,0000,369,101,090,11,+,1,0,-026,-007,3131,0780,0020,0750,3353,101343,5810,
03228572,0071,0147,3199,1019,32,0000,369,101,090,11,+,1,0,-028,-010,3135,0781,0016,0750,3354,101343,5811,
03229072,0069,0136,3199,1019,32,0000,369,101,090,11,+,1,0,-025,-011,3131,0770,0018,0750,3354,101342,5811,
03229572,0069,0137,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-009,3126,0780,0019,0750,3355,101340,5812,
03230072,0069,0158,3199,1019,32,0000,369,101,090,11,+,1,0,-032,-011,3131,0780,0017,0750,3355,101343,5812,
03230572,0069,0160,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-005,3135,0777,0020,0750,3355,101344,5810,
03231072,0069,0154,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-009,3135,0780,0021,0750,3354,101343,5811,
03231572,0069,0173,3195,1019,32,0000,369,101,090,11,+,1,0,-044,-010,3135,0780,0020,0750,3355,101341,5812,
03232072,0069,0161,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-005,3126,0778,0021,0750,3355,101339,5809,
03232572,0069,0169,3199,1019,32,0000,369,101,090,11,+,1,0,-044,-011,3126,0780,0021,0750,3356,101342,5807,
03233072,0069,0187,3199,1019,32,0000,369,101,090,11,+,1,0,-032,-029,3121,0780,0021,0750,3356,101342,5806,
03233572,0069,0174,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-014,3126,0780,0017,0750,3356,101340,5806,
03234072,0069,0184,3199,1019,32,0000,369,101,090,11,+,1,0,-020,-022,3131,0777,0021,0750,3355,101341,5806,
03234572,0069,0195,3199,1019,32,0000,369,101,090,11,+,1,0,-030,-021,3131,0780,0018,0750,3355,101340,5809,
03235072,0069,0193,3195,1019,32,0000,369,101,090,11,+,1,0,-035,-019,3135,0780,0023,0750,3355,101339,5809,
03235572,0069,0175,3199,1019,32,0000,367,101,090,11,+,1,0,-030,-032,3140,0772,0018,0750,3356,101340,5808,
03236072,0069,0175,3195,1019,32,0000,367,101,090,11,+,1,0,-017,-044,3135,0781,0020,0750,3356,101337,5809,
03236572,0069,0184,3195,1019,32,0000,369,101,090,11,+,1,0,-067,-196,3140,0780,0021,0750,3356,101337,5808,
03237072,0069,0190,3195,1019,32,0000,369,101,090,11,+,1,0,-037,-010,3140,0774,0021,0750,3357,101341,5808,
03237572,0069,0176,3199,1019,32,0000,369,101,090,11,+,1,0,-006,-065,3131,0781,0018,0750,3357,101339,5809,
03238072,0069,0179,3195,1019,32,0000,369,101,090,11,+,1,0,-036,-025,3131,0780,0024,0750,3358,101338,5811,
03238572,0069,0171,3199,1019,32,0000,369,101,090,11,+,1,0,-036,-027,3145,0779,0018,0750,3359,101340,5811,
03239072,0069,0178,3195,1019,32,0000,369,101,090,11,+,1,0,-027,-067,3135,0775,0014,0750,3359,101336,5807,
03239572,0069,0175,3195,1019,32,0000,369,101,090,11,+,1,0,-011,-023,3135,0781,0013,0750,3361,101341,5804,
03240072,0069,0183,3195,1019,32,0000,369,101,090,11,+,1,0,-040,-026,3140,0781,0012,0750,3362,101339,5803,
03240572,0069,0190,3195,1019,32,0000,369,101,090,11,+,1,0,-003,-053,3131,0780,0032,0750,3362,101340,5802,
03241072,0069,0206,3199,1019,32,0000,369,101,090,11,+,1,0,-053,-021,3135,0781,0005,0750,3363,101342,5800,
03241572,0069,0187,3195,1019,32,0000,369,101,090,11,+,1,0,-022,-034,3140,0781,0012,0750,3362,101338,5800,
03242072,0069,0194,3195,1019,32,0000,371,101,090,11,+,1,0,-042,-053,3140,0774,0017,0750,3362,101341,5798,
03242572,0069,0193,3199,1019,32,0000,369,101,090,11,+,1,0,+000,+016,3140,0781,0016,0750,3362,101338,5797,
03243072,0071,0175,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-029,3135,0780,0030,0750,3363,101341,5796,
03243572,0073,0178,3195,1019,32,0000,369,101,090,11,+,1,0,-022,-049,3126,0780,0018,0750,3363,101343,5796,
03244072,0073,0161,3199,1019,32,0000,369,101,089,11,+,1,0,-013,-049,3150,0781,0015,0750,3364,101340,5795,
03244572,0073,0182,3195,1019,32,0000,369,101,089,11,+,1,0,+009,+002,3145,0781,0013,0750,3365,101341,5794,
03245072,0073,0163,3199,1019,32,0000,369,101,089,11,+,1,0,-010,-030,3135,0780,0019,0750,3366,101340,5793,
03245572,0073,0171,3195,1019,32,0000,369,101,089,11,+,1,0,-028,-031,3135,0780,0020,0750,3365,101342,5794,
03246072,0073,0169,3195,1019,32,0000,369,101,089,11,+,1,0,-012,-035,3135,0780,0013,0750,3365,101340,5794,
03246572,0073,0168,3195,1019,32,0000,367,101,089,11,+,1,0,-015,-046,3145,0780,0018,0750,3364,101342,5792,
03247072,0073,0156,3199,1019,32,0000,369,101,089,11,+,1,0,-023,-008,3140,0780,0019,0750,3365,101341,5792,
03247572,0073,0171,3195,1019,32,0000,369,101,089,11,+,1,0,-018,-027,3145,0781,0022,0750,3366,101342,5789,
03248072,0069,0178,3195,1019,32,0000,369,101,089,11,+,1,0,-010,-028,3145,0780,0040,0750,3367,101341,5788,
03248572,0071,0175,3199,1019,32,0000,369,101,090,11,+,1,0,-028,-027,3140,0780,0016,0750,3367,101340,5788,
